order_id,user_id,order_date,status,total_amount
470,3471,2023-10-17 19:05:37.807639,confirmed,4325.73
471,4938,2024-08-09 20:43:15.053945,cancelled,697.75
472,2648,2024-02-16 06:50:11.285159,shipped,610.68
473,2072,2024-05-31 05:43:17.215195,delivered,4585.29
474,1690,2024-03-12 12:49:09.142586,shipped,1156.19
475,4543,2024-02-10 00:40:22.310629,cancelled,4234.54
476,9888,2024-07-22 15:01:25.273695,cancelled,3667.36
477,4139,2024-07-01 03:14:40.737848,pending,2788.08
478,2127,2024-05-31 21:43:56.885167,cancelled,283.61
479,2841,2024-09-15 04:23:01.014581,cancelled,524.26
480,5856,2024-05-28 07:56:26.022171,confirmed,2649.34
481,816,2024-06-15 02:46:17.988003,cancelled,691.29
482,2953,2023-11-26 05:23:19.489470,cancelled,2228.88
483,3989,2023-10-16 22:11:48.872042,pending,5499.39
484,9074,2024-06-13 07:56:10.119212,pending,2056.34
485,7932,2023-10-22 19:16:35.723573,confirmed,286.92
486,1068,2023-12-12 18:47:40.944977,shipped,3256.43
487,5137,2024-06-01 23:56:04.984331,delivered,4775.48
488,701,2024-02-04 04:45:53.823138,cancelled,0
489,6121,2024-08-14 10:46:28.111198,pending,820.71
490,4701,2023-12-18 12:32:33.283984,cancelled,4604.58
491,376,2023-11-26 09:41:30.033947,cancelled,6061.42
492,2473,2024-05-16 18:12:24.624327,delivered,0
493,5787,2024-03-12 16:02:34.186386,pending,7639.25
494,3770,2024-05-20 21:03:55.093623,pending,8504.9
495,7526,2024-10-04 17:52:00.573676,delivered,2614.9
496,5476,2023-10-17 06:22:47.484408,delivered,2179.33
497,5397,2024-03-23 11:06:16.363577,shipped,2668.14
498,39,2023-11-04 06:53:42.997687,delivered,0
499,9792,2024-07-25 11:19:16.396652,delivered,7774.59
500,4955,2024-09-24 08:08:11.408392,confirmed,2814.68
501,407,2024-06-05 15:50:09.577676,confirmed,5740.36
502,4022,2024-03-08 17:05:59.156971,pending,2750.81
503,8491,2024-05-16 13:48:08.408468,confirmed,3212.23
504,196,2024-06-17 07:13:00.309532,delivered,6478.3
505,9387,2023-10-27 20:56:39.598523,shipped,3655.43
506,9283,2024-03-09 18:56:32.043567,confirmed,6180.48
507,8413,2024-01-02 05:11:25.202543,pending,8280.3
508,147,2024-09-15 21:49:29.916495,shipped,2370.56
509,8754,2024-03-10 02:20:28.736886,cancelled,5343.26
510,7773,2024-05-16 05:53:57.728298,confirmed,7355.8
511,6448,2023-10-15 10:17:12.327439,delivered,6782.4
512,5750,2024-04-11 22:14:37.997667,shipped,9872.59
513,4433,2024-05-05 22:21:02.556216,delivered,13455.62
514,9463,2024-01-09 04:47:30.505675,delivered,6960.77
515,1444,2024-02-26 22:36:43.971928,cancelled,0
516,9707,2024-07-14 22:23:41.945560,confirmed,875.24
517,2451,2024-03-12 03:01:34.551826,shipped,214.36
518,607,2024-09-10 21:15:10.659922,shipped,3130.2
519,4338,2024-02-28 22:01:38.147590,shipped,9269.9
520,6599,2023-12-10 02:55:17.490850,shipped,2957.86
521,7236,2023-10-09 13:57:54.918922,pending,3012.45
522,3750,2024-08-27 15:06:26.096545,cancelled,2097.24
523,5522,2024-09-16 15:39:12.441616,pending,3417.42
524,4049,2023-11-30 04:10:49.456233,delivered,2270.53
525,1825,2024-10-03 18:25:47.410722,confirmed,9860.58
526,270,2023-11-29 14:42:58.506431,pending,327.15
527,418,2024-03-11 16:35:17.610568,delivered,2960.85
528,1406,2024-08-12 18:07:11.258483,cancelled,2259.54
529,5556,2024-03-08 07:17:25.590600,delivered,2532.87
530,8634,2024-08-16 18:35:36.955698,cancelled,1036.97
531,513,2024-07-11 04:31:15.427425,pending,377.67
532,462,2024-05-28 03:41:35.268615,shipped,2980.68
533,2099,2024-07-07 09:21:19.352183,confirmed,7872.27
534,3197,2024-02-01 02:23:32.544895,pending,964.4
535,5307,2024-01-28 01:15:46.518069,delivered,502.2
536,3710,2024-08-16 10:30:36.344729,cancelled,0
537,7016,2024-07-09 02:01:45.700016,pending,3638.55
538,938,2024-02-10 05:22:59.228677,cancelled,7001.15
539,1538,2024-05-11 04:33:21.638208,delivered,1353.26
540,6157,2024-05-01 04:35:03.494625,confirmed,1986.98
541,5315,2024-02-07 12:05:11.302212,shipped,1008.09
542,1505,2023-12-27 14:28:53.749240,pending,6016.6
543,8129,2024-03-02 14:40:53.518631,delivered,11320.03
544,2174,2023-12-02 10:16:51.529974,delivered,7653.96
545,9331,2024-07-01 08:43:36.250021,cancelled,8740.45
546,8082,2023-11-06 13:29:57.385459,confirmed,2431.25
547,992,2024-03-15 05:09:30.403246,confirmed,3178.36
548,8155,2024-08-22 12:42:37.592860,pending,4023.25
549,2172,2024-02-24 14:58:24.558101,pending,9917.21
550,351,2024-06-07 01:08:56.144722,confirmed,139.05
551,2193,2024-07-16 18:09:14.102544,shipped,3118.46
552,5015,2024-07-16 08:52:33.146863,delivered,3969.59
553,8054,2024-03-09 12:53:27.133808,shipped,4725.02
554,4351,2024-02-23 17:49:40.291529,confirmed,0
555,7073,2024-01-20 03:44:05.841370,shipped,7052.39
556,6691,2024-06-10 13:23:52.767790,shipped,0
557,988,2024-08-25 21:50:13.436171,pending,1072.39
558,1053,2023-11-04 19:17:50.260707,delivered,113.6
559,1114,2024-02-08 14:22:03.647240,delivered,8183.82
560,4647,2023-12-05 05:02:07.210904,cancelled,4779.15
561,4372,2023-10-12 19:03:02.364966,pending,2003.5
562,6883,2024-01-05 17:54:00.336818,delivered,7418.88
563,8785,2024-09-09 08:48:49.335800,cancelled,1555.72
564,5714,2024-06-20 19:36:52.159663,cancelled,1930.47
565,2396,2024-09-13 01:32:45.196047,cancelled,1244.45
566,7011,2023-10-24 10:18:46.718177,cancelled,3092.28
567,2168,2024-03-06 20:14:00.785139,pending,3278.36
568,7602,2024-03-29 04:13:23.020726,pending,7368.75
569,4565,2023-10-23 17:16:34.884676,shipped,5840.57
570,5944,2024-07-30 14:21:23.483567,delivered,3883.36
571,1696,2024-04-18 13:25:27.981021,delivered,4287.69
572,5271,2023-10-24 17:14:22.751536,pending,3360.56
573,2134,2024-04-01 00:55:06.264147,delivered,0
574,1370,2023-11-07 17:58:41.977732,delivered,1484.83
575,9985,2024-02-24 09:39:06.302957,pending,7716.48
576,589,2024-03-26 00:54:30.178351,delivered,1135.32
577,5452,2024-05-20 05:53:33.440605,delivered,6321.77
578,7757,2024-04-23 10:53:16.597324,confirmed,6275.15
579,3558,2024-07-04 04:08:38.548521,confirmed,3052.9
580,2912,2023-11-11 12:46:59.040621,confirmed,4068.19
581,1304,2024-02-09 20:58:38.781084,shipped,0
582,5177,2024-10-06 11:30:59.805460,shipped,2084.03
583,5186,2024-08-09 15:46:23.073263,delivered,6733.02
584,6991,2024-04-23 17:19:32.049954,cancelled,2439.24
585,4971,2024-04-09 09:06:16.708325,cancelled,6628.28
586,7178,2024-05-13 17:30:40.060391,pending,6033.02
587,2754,2024-02-25 18:55:05.404818,confirmed,6726.18
588,2310,2023-10-28 10:08:11.728745,pending,5866.36
589,6803,2024-05-24 06:23:49.098538,delivered,5246.55
590,9471,2024-04-09 20:13:25.161109,pending,6416.9
591,4395,2024-07-30 05:19:26.618500,cancelled,11225.71
592,684,2024-05-06 09:01:40.454435,confirmed,3057.29
593,93,2024-07-06 21:08:43.204369,shipped,2128.59
594,4504,2023-10-11 00:14:31.955271,delivered,6694.25
595,522,2024-09-16 07:59:22.365185,delivered,2062.92
596,8760,2023-12-09 23:09:39.542971,shipped,9471.52
597,8817,2024-10-04 04:34:00.249302,delivered,2646.87
598,6651,2024-02-19 01:18:15.192237,shipped,13242.87
599,7927,2024-04-03 16:49:14.056844,shipped,0
600,1052,2024-01-19 22:08:12.684028,cancelled,5375.54
601,6288,2024-06-23 08:36:11.717389,shipped,2740.78
602,1874,2023-12-11 09:25:17.828569,confirmed,2356.32
603,248,2024-05-11 15:09:12.448552,confirmed,5413.82
604,1546,2024-04-13 06:57:09.551022,confirmed,2935.94
605,3080,2024-08-29 07:51:09.876117,shipped,1436.52
606,4327,2023-11-13 16:03:30.166345,confirmed,7618.9
607,6293,2024-09-20 07:26:31.561777,confirmed,476.31
608,7662,2024-08-29 13:01:20.241180,shipped,5061.05
609,2441,2024-09-28 02:51:41.272400,cancelled,1918.05
610,7564,2024-02-02 21:31:15.373656,pending,447.88
611,3201,2023-11-05 09:15:22.648793,pending,0
612,6223,2023-11-01 14:39:30.140070,confirmed,4319.84
613,203,2023-12-07 01:39:27.432917,cancelled,1216.93
614,9629,2024-05-24 02:15:43.358888,pending,2692.15
615,67,2024-03-10 02:11:18.731713,confirmed,535.37
616,5602,2024-06-16 07:14:29.000017,shipped,2431.75
617,8311,2024-10-05 23:46:56.766215,confirmed,5492.34
618,3210,2023-11-10 22:59:49.844480,cancelled,3700.94
619,5339,2024-08-31 07:08:00.367149,delivered,3046.31
620,7372,2024-08-16 10:50:59.989916,delivered,5836.8
621,3246,2024-02-10 23:35:14.947040,pending,6504.73
622,5897,2024-01-08 10:51:22.722868,delivered,10657.97
623,7425,2024-02-05 18:55:13.526958,confirmed,2411.64
624,7267,2024-10-02 07:16:42.610130,pending,8587.31
625,3270,2024-01-29 23:01:48.771082,confirmed,4846.09
626,6666,2023-10-16 21:24:13.499647,cancelled,2743.1
627,593,2024-05-01 11:04:32.487723,shipped,11227.45
628,5487,2024-08-13 08:07:45.392460,cancelled,4122.88
629,5360,2024-08-06 14:57:51.376795,shipped,803.35
630,8496,2023-11-09 15:57:21.582822,confirmed,2165.13
631,6735,2024-08-28 04:09:57.898281,confirmed,4469.14
632,421,2024-08-18 05:41:09.070166,pending,5636.58
633,5573,2023-10-23 14:58:59.966072,cancelled,5119.45
634,4923,2024-09-14 22:00:15.381094,pending,516.68
635,8754,2024-08-04 06:02:45.730397,shipped,4169.84
636,8205,2024-01-20 11:59:11.792515,confirmed,5117.51
637,1960,2024-08-13 12:14:04.482075,cancelled,12945.2
638,3590,2023-11-08 09:09:18.054280,shipped,2773.93
639,2241,2024-09-27 08:04:35.078879,pending,1027.42
640,6899,2024-07-05 05:41:19.372335,pending,2660.88
641,9046,2023-12-05 21:56:04.764611,pending,2636.19
642,9314,2024-02-20 09:18:39.019434,shipped,2180.85
643,5847,2023-12-28 17:34:15.500675,confirmed,2676.48
644,8960,2024-08-22 11:47:19.742732,shipped,3150.72
645,8140,2024-06-12 17:58:30.866687,confirmed,3774.0
646,5911,2024-02-14 09:03:57.787269,shipped,8830.41
647,6070,2024-07-26 07:10:10.643624,delivered,11548.18
648,3062,2023-12-25 14:58:09.123961,pending,1910.37
649,8362,2024-04-09 03:22:41.923495,confirmed,7903.65
650,5668,2023-10-13 23:46:50.004795,confirmed,7891.29
651,8056,2024-09-01 09:57:47.658927,pending,6020.28
652,4336,2024-01-02 09:17:17.737461,confirmed,1029.88
653,5942,2023-12-23 22:07:54.933117,pending,2767.58
654,345,2024-07-25 18:12:35.693510,shipped,7249.53
655,4564,2024-09-30 02:23:23.886143,delivered,1030.48
656,4587,2024-09-24 02:46:15.359905,pending,675.83
657,3977,2024-05-11 22:09:54.283434,pending,1486.18
658,5366,2024-08-24 05:14:03.881878,confirmed,0
659,7228,2024-06-14 04:11:25.696246,shipped,5730.03
660,110,2023-11-04 17:17:41.361887,confirmed,2800.08
661,3601,2024-05-19 17:08:32.978469,shipped,1038.28
662,1677,2024-03-22 12:33:15.725685,cancelled,0
663,5047,2024-07-01 18:32:34.474570,shipped,288.96
664,9783,2024-01-09 20:23:38.670876,delivered,3579.02
665,3596,2023-12-07 09:40:12.668911,cancelled,5705.54
666,8740,2024-06-29 00:20:53.491731,confirmed,0
667,1172,2024-09-06 07:27:51.837781,delivered,7281.56
668,9019,2024-02-23 02:11:43.991349,pending,3098.96
669,4144,2023-10-11 01:57:37.152230,confirmed,5009.46
670,3094,2024-03-30 11:21:12.816627,confirmed,4899.48
671,1018,2024-07-03 16:25:47.500112,pending,0
672,7583,2024-06-26 20:41:44.134734,delivered,5104.32
673,415,2024-06-14 15:15:28.527280,shipped,2334.4
674,9810,2024-03-19 12:40:23.312760,delivered,3543.8
675,1772,2024-08-20 18:15:19.219617,pending,3756.86
676,620,2024-04-09 21:05:39.350126,delivered,6714.49
677,7986,2024-10-01 02:21:30.670229,confirmed,6841.17
678,963,2024-08-26 17:09:24.776553,delivered,1529.2
679,5189,2024-01-13 18:04:37.323707,confirmed,4393.36
680,413,2024-04-03 08:39:05.726032,delivered,7526.94
681,813,2024-03-17 02:51:10.581578,delivered,850.26
682,4111,2023-10-16 00:57:02.372958,cancelled,6942.33
683,1819,2024-05-31 21:50:09.068864,shipped,0
684,6453,2024-02-17 14:16:35.884690,shipped,2996.02
685,5139,2024-04-18 12:45:38.058904,cancelled,6480.14
686,3588,2024-01-11 22:49:09.668249,pending,1506.16
687,3804,2024-06-05 23:14:25.800158,delivered,4049.9
688,3788,2024-05-17 21:33:09.661829,delivered,3466.26
689,6031,2024-08-25 17:10:28.882253,pending,6383.57
690,3409,2024-09-20 20:36:20.156002,shipped,7204.76
691,8232,2023-11-21 01:02:39.959208,shipped,5980.06
692,8522,2024-03-28 08:23:33.881884,confirmed,2908.18
693,9853,2024-02-18 03:25:17.759467,cancelled,2453.04
694,6273,2024-04-23 07:53:20.521923,confirmed,806.32
695,9380,2024-04-24 02:16:37.491903,delivered,4308.43
696,6101,2024-07-11 21:42:17.571651,pending,3061.02
697,696,2023-11-07 05:10:06.166644,confirmed,600.53
698,2478,2024-09-13 11:20:07.065954,delivered,1581.06
699,8195,2024-06-25 07:04:55.760545,delivered,5275.41
700,8213,2024-01-12 06:20:12.624870,shipped,3928.64
701,1145,2024-02-14 08:51:57.208498,pending,12199.11
702,7754,2023-12-18 10:17:49.053975,delivered,3962.48
703,1010,2024-01-14 08:40:56.523364,delivered,3390.76
704,898,2024-08-06 21:05:57.859202,pending,0
705,7943,2024-08-06 14:47:55.435960,pending,4479.84
706,1696,2023-12-17 12:51:06.029744,cancelled,1673.18
707,3372,2024-08-16 18:56:13.484634,pending,2068.16
708,2514,2023-11-05 04:54:39.630463,pending,11529.91
709,1317,2024-04-17 13:32:53.998766,confirmed,3395.4
710,7323,2024-08-29 22:30:44.030301,delivered,1439.61
711,7997,2024-05-18 06:02:35.167667,cancelled,2451.56
712,9637,2023-10-21 11:55:25.248572,confirmed,9223.27
713,4890,2024-08-24 05:20:34.923786,confirmed,1512.32
714,7421,2023-11-27 10:49:09.939358,delivered,5429.51
715,4225,2024-07-28 11:00:00.215971,shipped,7810.11
716,8839,2023-12-06 10:13:02.418948,pending,1894.86
717,3619,2023-10-09 14:54:20.931151,shipped,677.11
718,8512,2024-06-20 04:19:07.964236,cancelled,112.11
719,7862,2024-09-14 13:00:52.091354,confirmed,4174.31
720,5066,2024-07-28 21:27:17.480046,pending,3577.48
721,3962,2024-07-20 05:49:10.593986,delivered,5194.75
722,3516,2024-07-30 17:45:03.780923,confirmed,860.54
723,5564,2024-02-09 18:44:07.697921,shipped,5792.09
724,6215,2023-10-11 21:12:09.481016,pending,975.16
725,1922,2023-12-03 18:22:18.351063,shipped,1496.04
726,768,2024-07-15 10:38:57.366339,cancelled,1658.86
727,1586,2024-05-22 21:22:08.064105,pending,5180.57
728,5106,2024-03-27 16:21:42.609653,shipped,5233.4
729,7697,2024-02-04 14:14:17.631881,cancelled,2604.41
730,453,2024-07-18 08:22:41.322622,delivered,0
731,6231,2024-07-26 19:48:54.445739,pending,6489.51
732,8721,2023-11-04 05:36:21.062161,delivered,10600.17
733,7803,2024-04-15 23:33:33.342784,shipped,2135.7
734,1992,2024-04-30 22:26:25.621663,shipped,6007.05
735,2264,2024-05-27 19:28:47.533019,delivered,7122.96
736,6005,2024-07-30 18:36:46.979355,cancelled,788.28
737,5750,2023-11-15 21:18:37.396933,pending,3776.27
738,14,2024-04-01 07:08:58.040764,cancelled,3412.91
739,2638,2024-07-28 06:20:32.789628,pending,3185.24
740,3332,2024-07-25 06:56:37.450046,delivered,1947.65
741,1228,2024-05-21 11:20:31.338833,pending,677.73
742,5033,2024-06-22 09:37:38.788841,delivered,1424.53
743,6729,2024-01-15 12:22:02.649930,confirmed,4370.15
744,1439,2024-07-12 22:28:10.833454,pending,1333.95
745,714,2024-09-24 15:00:08.262487,shipped,236.4
746,3818,2024-02-28 07:12:54.819948,cancelled,14.35
747,1486,2024-03-02 17:27:17.247073,shipped,0
748,5085,2024-08-10 11:58:12.293834,shipped,3483.0
749,2644,2024-01-30 07:26:40.438623,cancelled,1281.64
750,1169,2024-01-14 00:45:56.713217,delivered,6275.81
751,4873,2024-09-07 12:09:44.189779,cancelled,11878.3
752,7785,2024-03-31 06:03:51.685242,pending,6449.75
753,4095,2024-03-08 13:06:04.760318,confirmed,645.84
754,2364,2023-11-30 20:01:32.395551,shipped,1542.54
755,6597,2024-06-30 21:18:30.600815,delivered,4264.63
756,2498,2023-11-21 17:02:30.368639,confirmed,1654.0
757,2199,2023-10-21 13:20:18.057725,delivered,5025.27
758,1658,2024-03-09 05:13:59.098073,confirmed,1603.5
759,5358,2024-05-21 11:51:41.693267,delivered,3411.13
760,5449,2023-11-11 09:34:49.646285,delivered,1485.32
761,7198,2024-08-09 16:10:23.838655,cancelled,4301.64
762,2065,2024-07-21 19:31:05.471284,cancelled,0
763,2278,2024-09-15 15:54:29.478628,cancelled,1677.9
764,6589,2024-02-20 02:44:55.189425,confirmed,1082.86
765,7922,2023-10-09 13:25:37.320256,delivered,5676.95
766,2685,2024-03-09 03:17:12.421812,delivered,1301.14
767,8700,2023-10-29 01:17:03.285628,confirmed,0
768,4918,2024-04-21 18:44:32.623595,cancelled,6051.18
769,7520,2024-05-23 07:01:28.712107,confirmed,2851.32
770,320,2023-10-09 15:03:49.044792,confirmed,1298.79
771,3476,2024-06-13 22:15:59.920896,shipped,3656.76
772,4058,2024-08-26 10:59:48.167678,confirmed,3793.2
773,8753,2023-10-28 10:19:07.890680,cancelled,5114.42
774,1484,2024-07-05 15:56:01.378486,confirmed,2613.99
775,765,2023-11-05 19:27:00.697565,confirmed,9322.59
776,8304,2024-04-19 18:19:00.542264,cancelled,2810.42
777,4838,2024-09-10 18:18:22.516719,shipped,2453.57
778,5042,2024-09-27 10:45:23.422335,shipped,0
779,154,2024-02-09 21:40:31.225682,cancelled,757.25
780,2574,2024-07-23 18:32:42.528319,delivered,2439.77
781,5265,2023-11-15 12:06:01.081972,cancelled,4664.06
782,684,2024-07-23 13:23:06.950965,delivered,2371.79
783,8443,2024-02-14 05:32:41.205300,confirmed,0
784,336,2024-02-07 11:33:31.822988,cancelled,6188.68
785,5125,2023-12-27 00:25:49.389125,confirmed,981.41
786,1985,2024-01-07 12:07:05.416866,cancelled,2997.3
787,5352,2023-12-16 07:55:27.203585,cancelled,2157.78
788,7524,2024-01-25 12:10:42.003348,confirmed,820.01
789,4641,2023-12-23 19:06:22.460964,confirmed,6011.22
790,6036,2024-09-04 21:07:05.474367,shipped,921.63
791,8002,2024-03-02 09:07:19.574588,cancelled,3915.7
792,1471,2024-07-09 00:51:17.522217,pending,5465.5
793,3885,2024-04-02 19:49:55.401145,shipped,314.72
794,7509,2024-07-03 20:07:54.243793,confirmed,1418.29
795,5391,2024-04-28 07:17:57.957997,cancelled,0
796,8385,2024-08-26 19:41:18.589183,delivered,4223.22
797,7919,2024-02-08 07:52:40.855323,confirmed,2559.4
798,8578,2024-01-03 12:07:06.103498,confirmed,11489.24
799,2291,2024-03-19 16:41:52.972326,cancelled,2202.72
800,9759,2024-08-30 22:33:01.301934,shipped,281.66
801,7039,2023-11-01 03:23:45.606218,delivered,8224.7
802,6467,2023-10-11 12:18:10.854046,shipped,8445.71
803,483,2024-06-04 11:26:12.437864,delivered,799.33
804,2456,2023-10-11 17:47:00.235478,shipped,2669.88
805,1661,2024-01-29 15:08:41.573760,pending,3004.6
806,2508,2024-04-21 05:17:00.540484,pending,4017.26
807,3311,2024-01-13 19:43:20.780749,confirmed,4761.35
808,3632,2024-01-22 17:00:38.429009,confirmed,115.23
809,4399,2024-09-18 19:36:04.447583,shipped,3027.64
810,8378,2023-12-06 12:04:19.137239,shipped,4368.69
811,6251,2024-04-01 14:28:46.474295,confirmed,3390.14
812,1032,2024-04-23 00:37:24.087773,delivered,4793.22
813,1086,2024-05-13 03:43:48.276525,pending,4093.98
814,7443,2024-09-03 03:52:13.078897,shipped,3137.5
815,5701,2023-12-30 20:15:35.504420,cancelled,4326.66
816,7252,2024-03-14 16:06:56.263613,cancelled,6337.05
817,4077,2024-05-10 18:16:01.612220,delivered,0
818,7323,2024-01-07 08:43:32.441547,confirmed,1130.22
819,4742,2024-08-13 08:09:20.585131,pending,3030.69
820,8135,2024-07-15 22:47:14.495992,confirmed,3802.35
821,362,2024-07-17 10:15:14.917851,confirmed,3104.28
822,1619,2024-04-16 11:15:28.632682,delivered,672.14
823,1024,2024-09-23 08:54:07.696742,shipped,3224.22
824,6401,2024-05-15 18:20:02.548557,cancelled,3238.86
825,8633,2024-06-10 21:07:06.443343,shipped,883.82
826,2314,2024-03-31 11:33:58.379548,cancelled,0
827,6987,2024-01-31 03:32:46.079854,delivered,3256.1
828,2980,2024-01-21 12:15:26.003208,cancelled,3611.77
829,7126,2024-05-24 06:47:49.688063,shipped,4434.76
830,8107,2024-01-30 20:20:34.962636,cancelled,845.73
831,8574,2024-09-02 22:37:11.923365,shipped,1459.66
832,3146,2024-04-06 10:23:13.813719,delivered,2286.36
833,540,2023-12-31 05:30:16.887707,confirmed,6035.07
834,3828,2024-04-21 11:18:04.472786,shipped,4670.34
835,1066,2024-03-19 01:56:48.753548,delivered,3263.64
836,8293,2024-08-01 01:08:34.051500,confirmed,5383.98
837,7001,2024-05-25 21:05:51.539312,shipped,0
838,9854,2024-03-24 13:43:58.369292,confirmed,567.68
839,4419,2024-08-03 23:44:37.509602,pending,4901.45
840,3957,2024-07-08 07:06:58.898950,pending,6539.66
841,1408,2024-07-28 02:24:14.841258,shipped,2763.06
842,3195,2024-01-27 14:36:07.161008,confirmed,4351.67
843,7483,2023-11-29 05:44:44.332979,shipped,3686.2
844,3708,2023-10-26 12:49:49.251818,confirmed,3274.42
845,4475,2023-12-14 08:38:02.647765,pending,800.09
846,5206,2023-10-27 10:55:23.912271,delivered,5146.82
847,630,2023-11-14 22:10:40.736377,pending,0
848,1229,2024-10-06 06:25:28.469210,delivered,2185.42
849,9039,2024-05-17 02:04:35.455017,confirmed,0
850,5808,2024-02-13 18:44:30.119611,cancelled,3342.25
851,8197,2024-07-30 11:22:33.073934,delivered,12148.64
852,3286,2023-10-16 18:28:16.519607,confirmed,3798.8
853,4955,2024-08-01 23:12:54.009009,shipped,602.35
854,6248,2024-07-27 10:07:08.819306,confirmed,0
855,8071,2024-06-13 15:48:27.304566,shipped,895.45
856,7267,2024-09-26 02:12:49.444344,confirmed,3926.94
857,6182,2024-07-23 00:28:28.620604,delivered,297.81
858,8511,2024-04-01 14:12:03.224502,delivered,6275.69
859,5713,2024-06-20 17:06:43.499951,pending,4895.06
860,6439,2024-03-13 11:51:09.252233,shipped,1808.0
