payment_id,order_id,payment_date,amount,payment_method
514,514,2024-01-09 04:47:30.505675,6960.77,card
515,515,2024-02-26 22:36:43.971928,0,cash
516,516,2024-07-14 22:23:41.945560,875.24,cash
517,517,2024-03-12 03:01:34.551826,214.36,card
518,518,2024-09-10 21:15:10.659922,3130.2,card
519,519,2024-02-28 22:01:38.147590,9269.9,cash
520,520,2023-12-10 02:55:17.490850,2957.86,card
521,521,2023-10-09 13:57:54.918922,3012.45,cash
522,522,2024-08-27 15:06:26.096545,2097.24,card
523,523,2024-09-16 15:39:12.441616,3417.42,card
524,524,2023-11-30 04:10:49.456233,2270.53,cash
525,525,2024-10-03 18:25:47.410722,9860.58,card
526,526,2023-11-29 14:42:58.506431,327.15,card
527,527,2024-03-11 16:35:17.610568,2960.85,cash
528,528,2024-08-12 18:07:11.258483,2259.54,cash
529,529,2024-03-08 07:17:25.590600,2532.87,card
530,530,2024-08-16 18:35:36.955698,1036.97,cash
531,531,2024-07-11 04:31:15.427425,377.67,cash
532,532,2024-05-28 03:41:35.268615,2980.68,card
533,533,2024-07-07 09:21:19.352183,7872.27,card
534,534,2024-02-01 02:23:32.544895,964.4,card
535,535,2024-01-28 01:15:46.518069,502.2,cash
536,536,2024-08-16 10:30:36.344729,0,card
537,537,2024-07-09 02:01:45.700016,3638.55,cash
538,538,2024-02-10 05:22:59.228677,7001.15,cash
539,539,2024-05-11 04:33:21.638208,1353.26,cash
540,540,2024-05-01 04:35:03.494625,1986.98,card
541,541,2024-02-07 12:05:11.302212,1008.09,cash
542,542,2023-12-27 14:28:53.749240,6016.6,card
543,543,2024-03-02 14:40:53.518631,11320.03,card
544,544,2023-12-02 10:16:51.529974,7653.96,card
545,545,2024-07-01 08:43:36.250021,8740.45,cash
546,546,2023-11-06 13:29:57.385459,2431.25,cash
547,547,2024-03-15 05:09:30.403246,3178.36,cash
548,548,2024-08-22 12:42:37.592860,4023.25,card
549,549,2024-02-24 14:58:24.558101,9917.21,card
550,550,2024-06-07 01:08:56.144722,139.05,cash
551,551,2024-07-16 18:09:14.102544,3118.46,cash
552,552,2024-07-16 08:52:33.146863,3969.59,card
553,553,2024-03-09 12:53:27.133808,4725.02,cash
554,554,2024-02-23 17:49:40.291529,0,cash
555,555,2024-01-20 03:44:05.841370,7052.39,cash
556,556,2024-06-10 13:23:52.767790,0,card
557,557,2024-08-25 21:50:13.436171,1072.39,card
558,558,2023-11-04 19:17:50.260707,113.6,card
559,559,2024-02-08 14:22:03.647240,8183.82,cash
560,560,2023-12-05 05:02:07.210904,4779.15,card
561,561,2023-10-12 19:03:02.364966,2003.5,card
562,562,2024-01-05 17:54:00.336818,7418.88,card
563,563,2024-09-09 08:48:49.335800,1555.72,card
564,564,2024-06-20 19:36:52.159663,1930.47,card
565,565,2024-09-13 01:32:45.196047,1244.45,card
566,566,2023-10-24 10:18:46.718177,3092.28,cash
567,567,2024-03-06 20:14:00.785139,3278.36,card
568,568,2024-03-29 04:13:23.020726,7368.75,cash
569,569,2023-10-23 17:16:34.884676,5840.57,cash
570,570,2024-07-30 14:21:23.483567,3883.36,card
571,571,2024-04-18 13:25:27.981021,4287.69,card
572,572,2023-10-24 17:14:22.751536,3360.56,card
573,573,2024-04-01 00:55:06.264147,0,card
574,574,2023-11-07 17:58:41.977732,1484.83,cash
575,575,2024-02-24 09:39:06.302957,7716.48,card
576,576,2024-03-26 00:54:30.178351,1135.32,card
577,577,2024-05-20 05:53:33.440605,6321.77,cash
578,578,2024-04-23 10:53:16.597324,6275.15,card
579,579,2024-07-04 04:08:38.548521,3052.9,cash
580,580,2023-11-11 12:46:59.040621,4068.19,cash
581,581,2024-02-09 20:58:38.781084,0,card
582,582,2024-10-06 11:30:59.805460,2084.03,card
583,583,2024-08-09 15:46:23.073263,6733.02,cash
584,584,2024-04-23 17:19:32.049954,2439.24,cash
585,585,2024-04-09 09:06:16.708325,6628.28,card
586,586,2024-05-13 17:30:40.060391,6033.02,card
587,587,2024-02-25 18:55:05.404818,6726.18,cash
588,588,2023-10-28 10:08:11.728745,5866.36,cash
589,589,2024-05-24 06:23:49.098538,5246.55,cash
590,590,2024-04-09 20:13:25.161109,6416.9,card
591,591,2024-07-30 05:19:26.618500,11225.71,cash
592,592,2024-05-06 09:01:40.454435,3057.29,card
593,593,2024-07-06 21:08:43.204369,2128.59,cash
594,594,2023-10-11 00:14:31.955271,6694.25,card
595,595,2024-09-16 07:59:22.365185,2062.92,cash
596,596,2023-12-09 23:09:39.542971,9471.52,cash
597,597,2024-10-04 04:34:00.249302,2646.87,card
598,598,2024-02-19 01:18:15.192237,13242.87,card
599,599,2024-04-03 16:49:14.056844,0,card
600,600,2024-01-19 22:08:12.684028,5375.54,card
601,601,2024-06-23 08:36:11.717389,2740.78,cash
602,602,2023-12-11 09:25:17.828569,2356.32,card
603,603,2024-05-11 15:09:12.448552,5413.82,cash
604,604,2024-04-13 06:57:09.551022,2935.94,cash
605,605,2024-08-29 07:51:09.876117,1436.52,card
606,606,2023-11-13 16:03:30.166345,7618.9,card
607,607,2024-09-20 07:26:31.561777,476.31,card
608,608,2024-08-29 13:01:20.241180,5061.05,cash
609,609,2024-09-28 02:51:41.272400,1918.05,card
610,610,2024-02-02 21:31:15.373656,447.88,card
611,611,2023-11-05 09:15:22.648793,0,card
612,612,2023-11-01 14:39:30.140070,4319.84,card
613,613,2023-12-07 01:39:27.432917,1216.93,cash
614,614,2024-05-24 02:15:43.358888,2692.15,card
615,615,2024-03-10 02:11:18.731713,535.37,cash
616,616,2024-06-16 07:14:29.000017,2431.75,cash
617,617,2024-10-05 23:46:56.766215,5492.34,card
618,618,2023-11-10 22:59:49.844480,3700.94,card
619,619,2024-08-31 07:08:00.367149,3046.31,cash
620,620,2024-08-16 10:50:59.989916,5836.8,cash
621,621,2024-02-10 23:35:14.947040,6504.73,cash
622,622,2024-01-08 10:51:22.722868,10657.97,card
623,623,2024-02-05 18:55:13.526958,2411.64,card
624,624,2024-10-02 07:16:42.610130,8587.31,card
625,625,2024-01-29 23:01:48.771082,4846.09,cash
626,626,2023-10-16 21:24:13.499647,2743.1,cash
627,627,2024-05-01 11:04:32.487723,11227.45,cash
628,628,2024-08-13 08:07:45.392460,4122.88,card
629,629,2024-08-06 14:57:51.376795,803.35,cash
630,630,2023-11-09 15:57:21.582822,2165.13,cash
631,631,2024-08-28 04:09:57.898281,4469.14,cash
632,632,2024-08-18 05:41:09.070166,5636.58,cash
633,633,2023-10-23 14:58:59.966072,5119.45,cash
634,634,2024-09-14 22:00:15.381094,516.68,cash
635,635,2024-08-04 06:02:45.730397,4169.84,card
636,636,2024-01-20 11:59:11.792515,5117.51,cash
637,637,2024-08-13 12:14:04.482075,12945.2,card
638,638,2023-11-08 09:09:18.054280,2773.93,card
639,639,2024-09-27 08:04:35.078879,1027.42,cash
640,640,2024-07-05 05:41:19.372335,2660.88,card
641,641,2023-12-05 21:56:04.764611,2636.19,cash
642,642,2024-02-20 09:18:39.019434,2180.85,card
643,643,2023-12-28 17:34:15.500675,2676.48,card
644,644,2024-08-22 11:47:19.742732,3150.72,card
645,645,2024-06-12 17:58:30.866687,3774.0,card
646,646,2024-02-14 09:03:57.787269,8830.41,cash
647,647,2024-07-26 07:10:10.643624,11548.18,cash
648,648,2023-12-25 14:58:09.123961,1910.37,cash
649,649,2024-04-09 03:22:41.923495,7903.65,cash
650,650,2023-10-13 23:46:50.004795,7891.29,cash
651,651,2024-09-01 09:57:47.658927,6020.28,cash
652,652,2024-01-02 09:17:17.737461,1029.88,card
653,653,2023-12-23 22:07:54.933117,2767.58,cash
654,654,2024-07-25 18:12:35.693510,7249.53,card
655,655,2024-09-30 02:23:23.886143,1030.48,cash
656,656,2024-09-24 02:46:15.359905,675.83,cash
657,657,2024-05-11 22:09:54.283434,1486.18,cash
658,658,2024-08-24 05:14:03.881878,0,cash
659,659,2024-06-14 04:11:25.696246,5730.03,cash
660,660,2023-11-04 17:17:41.361887,2800.08,card
661,661,2024-05-19 17:08:32.978469,1038.28,cash
662,662,2024-03-22 12:33:15.725685,0,card
663,663,2024-07-01 18:32:34.474570,288.96,card
664,664,2024-01-09 20:23:38.670876,3579.02,cash
665,665,2023-12-07 09:40:12.668911,5705.54,cash
666,666,2024-06-29 00:20:53.491731,0,card
667,667,2024-09-06 07:27:51.837781,7281.56,card
668,668,2024-02-23 02:11:43.991349,3098.96,card
669,669,2023-10-11 01:57:37.152230,5009.46,card
670,670,2024-03-30 11:21:12.816627,4899.48,cash
671,671,2024-07-03 16:25:47.500112,0,card
672,672,2024-06-26 20:41:44.134734,5104.32,card
673,673,2024-06-14 15:15:28.527280,2334.4,card
674,674,2024-03-19 12:40:23.312760,3543.8,cash
675,675,2024-08-20 18:15:19.219617,3756.86,card
676,676,2024-04-09 21:05:39.350126,6714.49,card
677,677,2024-10-01 02:21:30.670229,6841.17,card
678,678,2024-08-26 17:09:24.776553,1529.2,cash
679,679,2024-01-13 18:04:37.323707,4393.36,cash
680,680,2024-04-03 08:39:05.726032,7526.94,card
681,681,2024-03-17 02:51:10.581578,850.26,card
682,682,2023-10-16 00:57:02.372958,6942.33,cash
683,683,2024-05-31 21:50:09.068864,0,card
684,684,2024-02-17 14:16:35.884690,2996.02,card
685,685,2024-04-18 12:45:38.058904,6480.14,cash
686,686,2024-01-11 22:49:09.668249,1506.16,cash
687,687,2024-06-05 23:14:25.800158,4049.9,card
688,688,2024-05-17 21:33:09.661829,3466.26,card
689,689,2024-08-25 17:10:28.882253,6383.57,card
690,690,2024-09-20 20:36:20.156002,7204.76,card
691,691,2023-11-21 01:02:39.959208,5980.06,cash
692,692,2024-03-28 08:23:33.881884,2908.18,cash
693,693,2024-02-18 03:25:17.759467,2453.04,card
694,694,2024-04-23 07:53:20.521923,806.32,cash
695,695,2024-04-24 02:16:37.491903,4308.43,cash
696,696,2024-07-11 21:42:17.571651,3061.02,card
697,697,2023-11-07 05:10:06.166644,600.53,cash
698,698,2024-09-13 11:20:07.065954,1581.06,card
699,699,2024-06-25 07:04:55.760545,5275.41,card
700,700,2024-01-12 06:20:12.624870,3928.64,cash
701,701,2024-02-14 08:51:57.208498,12199.11,card
702,702,2023-12-18 10:17:49.053975,3962.48,card
703,703,2024-01-14 08:40:56.523364,3390.76,cash
704,704,2024-08-06 21:05:57.859202,0,card
705,705,2024-08-06 14:47:55.435960,4479.84,card
706,706,2023-12-17 12:51:06.029744,1673.18,card
707,707,2024-08-16 18:56:13.484634,2068.16,cash
708,708,2023-11-05 04:54:39.630463,11529.91,cash
709,709,2024-04-17 13:32:53.998766,3395.4,card
710,710,2024-08-29 22:30:44.030301,1439.61,card
711,711,2024-05-18 06:02:35.167667,2451.56,cash
712,712,2023-10-21 11:55:25.248572,9223.27,card
713,713,2024-08-24 05:20:34.923786,1512.32,card
714,714,2023-11-27 10:49:09.939358,5429.51,cash
715,715,2024-07-28 11:00:00.215971,7810.11,card
716,716,2023-12-06 10:13:02.418948,1894.86,card
717,717,2023-10-09 14:54:20.931151,677.11,card
718,718,2024-06-20 04:19:07.964236,112.11,cash
719,719,2024-09-14 13:00:52.091354,4174.31,card
720,720,2024-07-28 21:27:17.480046,3577.48,card
721,721,2024-07-20 05:49:10.593986,5194.75,cash
722,722,2024-07-30 17:45:03.780923,860.54,card
723,723,2024-02-09 18:44:07.697921,5792.09,cash
724,724,2023-10-11 21:12:09.481016,975.16,card
725,725,2023-12-03 18:22:18.351063,1496.04,card
726,726,2024-07-15 10:38:57.366339,1658.86,card
727,727,2024-05-22 21:22:08.064105,5180.57,cash
728,728,2024-03-27 16:21:42.609653,5233.4,cash
729,729,2024-02-04 14:14:17.631881,2604.41,cash
730,730,2024-07-18 08:22:41.322622,0,card
731,731,2024-07-26 19:48:54.445739,6489.51,cash
732,732,2023-11-04 05:36:21.062161,10600.17,cash
733,733,2024-04-15 23:33:33.342784,2135.7,card
734,734,2024-04-30 22:26:25.621663,6007.05,cash
735,735,2024-05-27 19:28:47.533019,7122.96,card
736,736,2024-07-30 18:36:46.979355,788.28,cash
737,737,2023-11-15 21:18:37.396933,3776.27,cash
738,738,2024-04-01 07:08:58.040764,3412.91,cash
739,739,2024-07-28 06:20:32.789628,3185.24,card
740,740,2024-07-25 06:56:37.450046,1947.65,card
741,741,2024-05-21 11:20:31.338833,677.73,cash
742,742,2024-06-22 09:37:38.788841,1424.53,card
743,743,2024-01-15 12:22:02.649930,4370.15,card
744,744,2024-07-12 22:28:10.833454,1333.95,cash
745,745,2024-09-24 15:00:08.262487,236.4,card
746,746,2024-02-28 07:12:54.819948,14.35,cash
747,747,2024-03-02 17:27:17.247073,0,card
748,748,2024-08-10 11:58:12.293834,3483.0,card
749,749,2024-01-30 07:26:40.438623,1281.64,cash
750,750,2024-01-14 00:45:56.713217,6275.81,cash
751,751,2024-09-07 12:09:44.189779,11878.3,card
752,752,2024-03-31 06:03:51.685242,6449.75,card
753,753,2024-03-08 13:06:04.760318,645.84,cash
754,754,2023-11-30 20:01:32.395551,1542.54,card
755,755,2024-06-30 21:18:30.600815,4264.63,card
756,756,2023-11-21 17:02:30.368639,1654.0,card
757,757,2023-10-21 13:20:18.057725,5025.27,cash
758,758,2024-03-09 05:13:59.098073,1603.5,cash
759,759,2024-05-21 11:51:41.693267,3411.13,card
760,760,2023-11-11 09:34:49.646285,1485.32,card
761,761,2024-08-09 16:10:23.838655,4301.64,cash
762,762,2024-07-21 19:31:05.471284,0,cash
763,763,2024-09-15 15:54:29.478628,1677.9,card
764,764,2024-02-20 02:44:55.189425,1082.86,card
765,765,2023-10-09 13:25:37.320256,5676.95,cash
766,766,2024-03-09 03:17:12.421812,1301.14,cash
767,767,2023-10-29 01:17:03.285628,0,card
768,768,2024-04-21 18:44:32.623595,6051.18,card
769,769,2024-05-23 07:01:28.712107,2851.32,card
770,770,2023-10-09 15:03:49.044792,1298.79,cash
771,771,2024-06-13 22:15:59.920896,3656.76,card
772,772,2024-08-26 10:59:48.167678,3793.2,card
773,773,2023-10-28 10:19:07.890680,5114.42,cash
774,774,2024-07-05 15:56:01.378486,2613.99,card
775,775,2023-11-05 19:27:00.697565,9322.59,cash
776,776,2024-04-19 18:19:00.542264,2810.42,card
777,777,2024-09-10 18:18:22.516719,2453.57,card
778,778,2024-09-27 10:45:23.422335,0,card
779,779,2024-02-09 21:40:31.225682,757.25,card
780,780,2024-07-23 18:32:42.528319,2439.77,card
781,781,2023-11-15 12:06:01.081972,4664.06,card
782,782,2024-07-23 13:23:06.950965,2371.79,card
783,783,2024-02-14 05:32:41.205300,0,cash
784,784,2024-02-07 11:33:31.822988,6188.68,card
785,785,2023-12-27 00:25:49.389125,981.41,cash
786,786,2024-01-07 12:07:05.416866,2997.3,cash
787,787,2023-12-16 07:55:27.203585,2157.78,card
788,788,2024-01-25 12:10:42.003348,820.01,card
789,789,2023-12-23 19:06:22.460964,6011.22,card
790,790,2024-09-04 21:07:05.474367,921.63,card
791,791,2024-03-02 09:07:19.574588,3915.7,card
792,792,2024-07-09 00:51:17.522217,5465.5,card
793,793,2024-04-02 19:49:55.401145,314.72,card
794,794,2024-07-03 20:07:54.243793,1418.29,card
795,795,2024-04-28 07:17:57.957997,0,cash
796,796,2024-08-26 19:41:18.589183,4223.22,cash
797,797,2024-02-08 07:52:40.855323,2559.4,card
798,798,2024-01-03 12:07:06.103498,11489.24,card
799,799,2024-03-19 16:41:52.972326,2202.72,cash
800,800,2024-08-30 22:33:01.301934,281.66,cash
801,801,2023-11-01 03:23:45.606218,8224.7,card
802,802,2023-10-11 12:18:10.854046,8445.71,cash
803,803,2024-06-04 11:26:12.437864,799.33,card
804,804,2023-10-11 17:47:00.235478,2669.88,cash
805,805,2024-01-29 15:08:41.573760,3004.6,cash
806,806,2024-04-21 05:17:00.540484,4017.26,cash
807,807,2024-01-13 19:43:20.780749,4761.35,cash
808,808,2024-01-22 17:00:38.429009,115.23,card
809,809,2024-09-18 19:36:04.447583,3027.64,card
810,810,2023-12-06 12:04:19.137239,4368.69,cash
811,811,2024-04-01 14:28:46.474295,3390.14,card
812,812,2024-04-23 00:37:24.087773,4793.22,card
813,813,2024-05-13 03:43:48.276525,4093.98,cash
814,814,2024-09-03 03:52:13.078897,3137.5,cash
815,815,2023-12-30 20:15:35.504420,4326.66,card
816,816,2024-03-14 16:06:56.263613,6337.05,cash
817,817,2024-05-10 18:16:01.612220,0,cash
818,818,2024-01-07 08:43:32.441547,1130.22,cash
819,819,2024-08-13 08:09:20.585131,3030.69,card
820,820,2024-07-15 22:47:14.495992,3802.35,cash
821,821,2024-07-17 10:15:14.917851,3104.28,cash
822,822,2024-04-16 11:15:28.632682,672.14,card
823,823,2024-09-23 08:54:07.696742,3224.22,cash
824,824,2024-05-15 18:20:02.548557,3238.86,card
825,825,2024-06-10 21:07:06.443343,883.82,card
826,826,2024-03-31 11:33:58.379548,0,card
827,827,2024-01-31 03:32:46.079854,3256.1,cash
828,828,2024-01-21 12:15:26.003208,3611.77,cash
829,829,2024-05-24 06:47:49.688063,4434.76,card
830,830,2024-01-30 20:20:34.962636,845.73,card
831,831,2024-09-02 22:37:11.923365,1459.66,card
832,832,2024-04-06 10:23:13.813719,2286.36,cash
833,833,2023-12-31 05:30:16.887707,6035.07,cash
834,834,2024-04-21 11:18:04.472786,4670.34,card
835,835,2024-03-19 01:56:48.753548,3263.64,cash
836,836,2024-08-01 01:08:34.051500,5383.98,card
837,837,2024-05-25 21:05:51.539312,0,cash
838,838,2024-03-24 13:43:58.369292,567.68,cash
839,839,2024-08-03 23:44:37.509602,4901.45,card
840,840,2024-07-08 07:06:58.898950,6539.66,cash
841,841,2024-07-28 02:24:14.841258,2763.06,cash
842,842,2024-01-27 14:36:07.161008,4351.67,card
843,843,2023-11-29 05:44:44.332979,3686.2,cash
844,844,2023-10-26 12:49:49.251818,3274.42,cash
845,845,2023-12-14 08:38:02.647765,800.09,cash
846,846,2023-10-27 10:55:23.912271,5146.82,cash
847,847,2023-11-14 22:10:40.736377,0,cash
848,848,2024-10-06 06:25:28.469210,2185.42,card
849,849,2024-05-17 02:04:35.455017,0,card
850,850,2024-02-13 18:44:30.119611,3342.25,card
851,851,2024-07-30 11:22:33.073934,12148.64,cash
852,852,2023-10-16 18:28:16.519607,3798.8,card
853,853,2024-08-01 23:12:54.009009,602.35,card
854,854,2024-07-27 10:07:08.819306,0,cash
855,855,2024-06-13 15:48:27.304566,895.45,cash
856,856,2024-09-26 02:12:49.444344,3926.94,cash
857,857,2024-07-23 00:28:28.620604,297.81,cash
858,858,2024-04-01 14:12:03.224502,6275.69,cash
859,859,2024-06-20 17:06:43.499951,4895.06,cash
860,860,2024-03-13 11:51:09.252233,1808.0,card
861,861,2023-10-13 05:27:18.682242,2312.06,cash
862,862,2024-08-31 23:34:09.004009,2571.0,cash
863,863,2024-10-04 12:41:30.472531,5388.65,cash
864,864,2024-08-01 08:56:45.631043,10722.21,cash
865,865,2023-10-17 21:25:04.468009,4202.87,card
866,866,2024-04-03 10:57:49.455874,1965.28,card
867,867,2023-12-04 19:22:07.384597,2846.12,card
868,868,2024-04-28 10:15:03.815811,9200.08,cash
869,869,2024-08-05 00:31:48.395628,0,card
870,870,2024-04-03 20:09:04.985813,1177.76,cash
871,871,2024-02-17 06:14:52.740094,5107.73,card
872,872,2024-06-09 07:47:22.934307,3016.3,card
873,873,2024-01-07 17:26:48.395231,978.64,card
874,874,2024-01-19 16:29:30.836959,2897.74,card
875,875,2024-02-20 10:29:36.807543,5531.84,card
876,876,2024-03-25 00:16:05.699934,0,cash
877,877,2023-12-23 13:05:50.496916,543.62,cash
878,878,2024-01-17 13:21:49.488549,0,cash
879,879,2024-03-16 15:12:19.389314,3440.4,card
880,880,2023-10-18 07:07:42.386751,3437.28,card
881,881,2023-11-11 07:36:43.711217,2209.72,cash
882,882,2024-09-26 15:13:24.017835,4931.78,card
883,883,2024-06-23 14:25:56.905919,10935.93,cash
884,884,2024-05-30 08:14:22.701413,811.67,cash
885,885,2024-04-25 08:38:54.880621,3177.68,cash
886,886,2023-12-26 17:19:48.718766,7097.78,cash
887,887,2024-09-13 16:57:41.338528,7977.03,cash
888,888,2024-08-10 22:09:04.548604,11061.64,cash
889,889,2024-07-24 10:00:48.640524,505.65,card
890,890,2023-10-26 07:24:04.989225,6733.21,cash
891,891,2023-11-06 06:34:59.367371,1528.23,card
892,892,2024-01-10 01:13:25.663982,9451.71,card
893,893,2024-09-01 09:56:01.792538,525.03,cash
894,894,2023-12-24 13:13:18.488200,7019.41,cash
895,895,2024-07-19 07:31:16.161808,3991.39,cash
896,896,2024-01-20 23:53:38.505995,5194.71,cash
897,897,2024-08-15 20:08:48.937101,9249.83,cash
898,898,2024-07-15 20:49:51.407422,8199.72,cash
899,899,2023-12-12 08:16:01.526471,2984.85,card
900,900,2023-12-24 00:57:32.453539,134.82,cash
901,901,2024-09-29 19:38:02.398440,1313.06,cash
902,902,2024-04-27 12:29:46.988927,0,card
903,903,2024-08-10 08:48:37.658968,4070.27,cash
904,904,2024-01-01 19:01:55.347094,754.92,card
905,905,2023-12-03 17:07:05.649856,1357.2,cash
906,906,2024-04-11 08:36:46.258570,4912.12,card
907,907,2024-02-03 02:28:22.778059,235.04,cash
908,908,2024-05-20 18:06:09.944991,4900.94,card
909,909,2023-11-09 15:51:01.275606,5688.24,cash
910,910,2024-02-05 21:34:45.192252,4189.49,card
911,911,2023-11-11 16:21:07.224587,2956.0,card
912,912,2024-04-13 15:06:11.419492,5769.32,card
913,913,2024-08-20 08:27:35.796306,5315.73,cash
914,914,2024-05-27 06:47:03.226615,5262.79,cash
915,915,2023-11-19 17:22:42.228214,7722.33,card
916,916,2024-06-11 21:07:37.214568,6535.53,cash
917,917,2023-11-22 01:25:41.669224,0,card
918,918,2024-09-24 02:21:26.504910,3022.44,cash
919,919,2023-10-22 06:15:27.758607,1630.8,cash
920,920,2024-01-01 09:05:31.603145,2918.54,cash
921,921,2023-10-11 04:22:39.191533,4726.39,cash
922,922,2024-04-11 06:14:29.725396,2084.73,card
923,923,2023-12-26 11:52:16.045316,1412.95,cash
924,924,2024-01-22 14:53:28.142312,2795.93,cash
925,925,2023-11-07 23:06:34.858706,5145.0,cash
926,926,2024-02-08 07:30:12.024539,2597.1,cash
927,927,2024-08-10 14:24:20.194512,0,card
928,928,2024-01-03 17:32:12.078429,3552.74,card
929,929,2023-10-13 00:59:51.671182,1142.47,card
930,930,2023-12-31 13:23:36.302070,10495.1,card
931,931,2023-11-17 18:45:40.849429,4790.81,card
932,932,2024-03-11 08:23:03.388925,1943.85,cash
933,933,2023-12-17 18:50:53.247281,1713.04,cash
934,934,2023-11-07 07:32:55.834605,7949.37,cash
935,935,2024-01-07 05:46:48.286921,0,cash
936,936,2024-09-19 17:53:35.229160,1805.5,card
937,937,2024-07-29 11:59:32.798507,4680.74,card
938,938,2024-05-17 09:50:42.734123,5233.8,cash
939,939,2024-03-15 07:57:03.046499,6422.89,card
940,940,2024-06-19 16:29:54.157095,4563.27,cash
941,941,2023-10-13 00:44:54.570334,3474.84,card
942,942,2024-07-31 10:11:30.868414,3012.72,card
943,943,2024-05-09 09:51:54.162999,7188.68,card
944,944,2024-03-16 09:09:38.162592,0,card
945,945,2024-08-06 11:32:05.763445,5707.4,cash
946,946,2023-12-26 08:28:24.173918,1706.76,card
947,947,2024-02-20 13:43:30.557702,1790.19,cash
948,948,2024-08-02 07:19:36.583850,1101.95,cash
949,949,2024-02-25 23:08:39.055370,8467.04,cash
950,950,2024-07-24 11:12:46.708204,269.07,cash
951,951,2024-08-01 11:11:29.779288,3430.07,cash
952,952,2024-02-07 17:41:27.993491,6800.31,card
953,953,2024-04-23 15:50:53.793101,2877.7,cash
954,954,2024-09-24 03:36:34.624707,8212.73,cash
